domain,tld,email_type,spon_registrar,keyword,httpcode,locate_cmp,web_judge_result
ag181.com,1,0,0,4,3,2,no
456999.pw,11,0,0,1,2,1,no
9553899.com,1,12,11,4,2,1,no
vdaqn.cn,2,0,0,1,3,2,no
zyue.com,1,12,1,2,2,2,yes
szvas.cc,3,5,1,1,4,2,no
icbomk.com,1,0,0,1,3,2,no
mtgpc.com,1,1,6,1,4,1,yes
344755.com,1,12,7,4,2,1,no
cbbasvz.cc,3,1,6,1,3,1,no
wap-cbic.cc,3,2,2,1,4,1,no
f49.cc,3,1,12,1,1,1,no
haolesapy.com,1,0,0,1,2,2,no
icsod.cc,3,0,0,1,3,2,no
00009008.com,1,0,0,4,2,2,no
ccbzcm.cc,3,5,1,1,3,2,no
95588cu-icbc.com,1,2,2,1,4,1,no
vbccd.cc,3,0,0,1,3,2,no
yxpp168.com,1,0,0,2,2,2,no
ccb-wm.com,1,0,0,1,3,2,no
xinhuanet.com,1,12,12,4,2,1,yes
d-95599.com,1,0,0,1,4,2,no
raooo.com,1,0,0,1,4,2,yes
pn95588.cc,3,1,4,1,4,1,no
suhg808.com,1,0,0,2,2,2,no
bjoumai.com,1,2,8,3,4,2,yes
anquan365.com,1,0,9,1,4,2,yes
086591.cn,2,11,12,1,3,2,yes
btaikefengji.com,1,0,0,2,3,2,yes
mulu.cc,3,0,12,1,4,2,yes
60688m.com,1,0,0,4,2,2,no
qq698.com,1,0,0,3,2,2,yes
0289333.com,1,12,4,2,1,1,no
21zzz.com,1,12,12,2,2,1,yes
abccnongye.com,1,1,12,1,4,1,no
yzxakf.com,1,0,12,1,3,2,no
wang637.com,1,0,0,1,4,2,no
hbhxszc.com,1,2,4,1,4,1,yes
hzlomo.com,1,1,1,2,1,2,yes
btf-cm.com,1,0,0,1,3,2,yes
388488.com,1,0,0,1,2,2,no
413555.com,1,0,0,2,1,2,no
51caomm.com,1,0,0,4,1,2,no
9mop.com,1,12,12,1,4,2,no
ccbrtcb.com,1,0,0,1,3,2,no
www38668.com,1,1,12,2,2,1,no
weixinlomo.com,1,1,8,1,2,2,no
126yinshua.cn,2,0,0,1,3,2,yes
tvsou.tv,7,0,0,1,4,2,yes
wanyan.com,1,12,12,2,2,1,yes
ccsdco.cc,3,2,8,1,3,1,no
c403.com,1,2,7,4,2,1,no
789143.com,1,0,0,4,2,2,no
022285.com,1,0,0,2,2,2,no
mk-95588.com,1,0,0,1,2,2,no
voyradio.cn,2,0,0,1,3,2,no
oh-95588.com,1,0,0,1,4,2,no
58steel.com,1,0,0,2,2,2,yes
10086bad.pw,11,0,0,1,4,1,no
cbbsui.cc,3,0,0,1,3,2,no
jfccbkjh.pw,11,0,0,1,4,1,no
icbcxzk.com,1,0,0,1,4,2,no
cc10086zz.cc,3,1,4,1,4,1,no
lcsepu.com,1,2,2,2,2,1,yes
cbberu.cc,3,5,1,1,3,2,no
ahhnyh.com.cn,2,0,0,1,3,2,yes
gzyrmy.com,1,1,6,4,2,1,no
chuangre.com,1,0,9,1,4,2,yes
cnbivv.cc,3,1,2,1,4,1,no
025bang.com,1,12,12,2,2,1,yes
gsyhve.com,1,2,2,1,3,1,no
ihalbu.com,1,12,12,1,4,2,no
ccbbbg.cc,3,5,1,1,4,2,no
ekboc.com,1,0,0,1,3,2,no
vipccbh.cc,3,1,8,1,3,1,no
abcez.cc,3,8,8,1,3,1,no
51035108.com,1,0,0,1,3,2,yes
yx6889.com,1,0,0,1,3,2,no
3434f.com,1,12,12,1,3,1,no
ytweriu.pw,11,0,0,1,4,1,no
cxedu.net,4,0,0,2,3,1,no
ccvumx.cc,3,5,1,1,3,1,no
meepai.com,1,2,2,1,4,1,yes
png-siv.cc,3,3,2,1,3,1,no
achbou.cc,3,0,0,1,3,2,no
wrfqp.com,1,3,10,1,3,1,no
ad10086.net,4,1,8,1,3,1,no
to95588.cc,3,1,1,1,3,1,no
bwsypt866.com,1,0,0,2,2,2,no
evaae.cc,3,0,0,1,3,1,no
573218.com,1,1,7,4,2,1,no
b059.com,1,2,7,4,2,1,no
ccbrgv.cc,3,5,1,1,3,2,no
cbcysz.cc,3,5,1,1,3,2,no
sdee79.org,5,0,0,1,3,2,yes
kos8gfs9df0s.top,13,0,0,2,3,1,no
cijfe.com,1,0,0,1,3,2,no
le4444.com,1,1,2,1,3,1,yes
ccbwtd.cc,3,5,1,1,3,2,no
l0086yyz.com,1,1,10,1,3,2,no
wap-icbcos.com,1,0,0,2,3,2,no
162100.com,1,5,1,4,2,2,yes
ssccd.cc,3,0,0,1,3,2,no
ccnczb.cc,3,5,1,1,3,2,no
iphnoe-ip-apple.win,12,1,12,1,3,1,no
sanguo8881.com,1,0,0,1,3,2,no
kkkmh.com,1,0,0,2,2,2,yes
eslt.net,4,0,3,1,4,2,no
sjzxab.com,1,0,0,1,3,2,no
jnfcah.com,1,2,2,1,3,1,no
cbokkz.cc,3,2,8,1,3,1,no
hrbaqb.win,12,0,0,1,3,1,no
wap-xcbci.cc,3,2,2,1,3,1,no
10000av.com,1,0,0,3,3,2,no
ccbfbn.com,1,0,0,1,1,2,no
icbcaok.com,1,0,0,1,4,2,no
zhengyee.com,1,12,2,2,2,1,yes
80206.cn,2,12,12,2,2,2,no
ccbjky.cc,3,5,1,1,3,1,no
020620.com,1,1,12,2,4,1,no
ccbmer.cc,3,5,1,1,3,2,no
mllry.com,1,0,0,2,3,2,no
xmxyzh.com,1,12,12,2,2,1,yes
ccbooc.cc,3,2,2,1,3,1,no
mgssap.cn,2,1,12,1,4,2,yes
ccbyzz.com,1,0,0,1,3,2,no
kmdjfk.cc,3,5,1,1,3,2,no
face100.net,4,3,1,2,4,2,yes
008289.com,1,0,0,1,2,2,no
ccbskb.cc,3,5,1,1,3,2,no
ccbzea.cc,3,5,1,1,3,1,no
u-95588.com,1,0,0,1,3,2,no
95599ll.pw,11,0,0,1,4,1,no
ccbywx.cc,3,5,1,1,3,2,no
zx505.com,1,0,0,1,2,1,no
95588-c.cn,2,1,12,1,4,2,no
iccbt.cc,3,1,2,1,3,1,no
008168.com,1,0,3,2,2,2,yes
iart168.com,1,0,0,1,4,2,no
whzwcbb.cc,3,1,6,1,3,1,no
icbc-gs.cc,3,1,2,1,3,1,no
ccbyysh.cc,3,5,1,1,3,2,no
ttyyyr.com,1,0,0,1,3,2,no
wap-xcbc.cc,3,3,2,1,3,1,no
yuandazhuangshi.com,1,3,12,1,3,2,yes
ccbbdz.cc,3,2,8,1,3,1,no
ccnbsc.com,1,1,2,1,3,1,no
ab6hk.com,1,0,0,1,3,1,no
95533rjc.cc,3,1,8,1,4,1,no
95533inrccb.com,1,2,12,1,1,1,no
kmdzx.com,1,0,0,2,2,2,yes
95588-un.cc,3,1,8,1,4,1,no
hnfd331nx.com,1,0,0,1,1,2,no
55tools.com,1,0,12,1,2,2,yes
95588jfed.cc,3,2,8,1,4,1,no
ccdlz.pw,11,0,0,1,4,1,no
0816yl.com,1,11,8,1,4,1,yes
jhgdzz.com,1,0,0,1,3,2,yes
hh137-com.net,4,1,7,2,4,1,no
yffsjyb.cn,2,0,0,1,3,2,no
ccsoax.cc,3,5,1,1,3,2,no
hdcpa8.com,1,1,1,4,2,2,yes
yqwuw.top,13,0,0,1,3,2,no
299882.com,1,12,11,1,3,1,yes
amdc5.cc,3,0,0,4,2,2,no
ccbyur.com,1,0,0,1,4,2,no
gcohf.com,1,0,0,1,3,2,no
95588lll.cc,3,1,4,1,1,1,no
xunleigang.net,4,12,12,3,2,1,yes
01148.org,5,0,0,1,3,2,no
cifcs.cc,3,1,6,1,4,1,no
icbccnc.com,1,2,2,1,3,1,no
ctrdea.cc,3,1,6,1,3,1,no
cyefcb.cc,3,1,12,1,4,1,no
iclwj.com,1,0,0,2,2,2,no
shuru.net.cn,2,4,12,1,4,2,no
95533qy.pw,11,0,0,1,3,1,no
fh98yl.com,1,0,0,1,3,1,no
wap-ichc.cc,3,2,2,1,4,1,no
ccbqdw.cc,3,12,8,1,3,1,no
ccbarl.cc,3,5,1,1,3,2,no
cbbxql.com,1,1,10,1,3,2,no
6map6.com,1,1,12,1,1,1,yes
ccbsnf.cc,3,5,1,1,3,2,no
ccuten.cc,3,1,6,1,3,1,no
huaer789.com,1,0,0,4,2,1,no
nb95588.cc,3,1,4,1,4,1,no
sfghygdfsgs.tk,14,0,0,1,2,2,no
95588c.cc,3,1,8,1,3,1,no
95533-icb.com,1,0,0,1,3,2,no
37c.com,1,0,3,1,4,2,yes
118988.com,1,2,1,1,3,2,yes
ccbdu.com,1,1,12,1,3,1,no
1234vv.com,1,0,0,3,3,2,no
44tyc.com,1,0,0,1,2,2,no
yese55.net,4,12,2,2,2,1,no
psy-csa.cc,3,0,0,1,3,2,no
689166.com,1,0,0,2,3,2,no
bznsy.cn,2,2,12,2,4,2,no
000108.com,1,0,0,1,1,2,yes
cncxjj.com,1,0,12,1,3,2,yes
200089.com,1,1,1,1,2,1,no
3811.cn,2,12,12,1,3,2,yes
95533ejs.cc,3,1,8,1,4,1,no
22js68.com,1,0,0,4,2,2,no
xiaoa365.com,1,12,4,2,1,2,yes
fw-ccb.com,1,2,2,1,3,1,no
ywhongde.com,1,9,10,1,4,2,no
95588cba.cc,3,2,8,1,3,1,no
cdcgame.net,4,12,12,2,3,2,yes
cnki.org,5,1,12,2,4,1,yes
belljay.com,1,1,6,2,3,1,yes
372155.com,1,1,1,1,2,2,no
gsjfew.com,1,2,4,1,4,1,no
ppd5999.com,1,0,0,1,3,2,no
wangf.net,4,12,1,1,2,2,yes
yiboo.net,4,1,2,1,2,1,yes
wrfgb.com,1,0,0,1,3,2,no
cdawcbb.cc,3,1,6,1,3,1,no
8z5.win,12,0,0,1,3,1,no
617888.com,1,0,0,4,1,2,no
hg7659.com,1,0,0,4,2,2,no
cxcscc.cc,3,2,8,1,3,1,no
ccbrbb.cc,3,5,1,1,3,2,no
icbccxu.cc,3,12,8,1,4,1,no
ibnxv.com,1,0,0,1,1,2,no
jn888.cn,2,1,12,2,3,2,no
16668.com,1,0,0,4,3,1,no
7s138.com,1,0,0,2,2,2,no
635000.net,4,0,0,1,2,2,yes
cbbraw.cc,3,1,6,1,3,1,no
c154.com,1,2,7,4,2,1,no
icbc1.com,1,0,0,1,1,2,no
km6666.com,1,10,10,4,2,2,no
10086xhb.com,1,0,0,1,3,2,no
cqtlsl.com,1,1,12,4,3,1,no
wohongfacai.cc,3,1,2,1,3,1,no
777888.tk,14,0,0,1,2,2,no
bcksm.tk,14,0,0,1,3,2,no
040001.com,1,0,0,2,2,2,no
95588-d.com,1,0,0,1,3,2,no
ccvbpz.cc,3,5,1,1,3,1,no
ccbvjy.cc,3,2,2,1,3,1,no
bayimc.cn,2,2,12,1,4,2,no
icopa.cc,3,1,8,1,2,1,no
dgjzbookshop520.com,1,3,6,1,3,1,no
com-iq.pw,11,0,0,1,2,1,no
163.com,1,12,12,4,2,1,yes
nk-95588.com,1,0,0,1,3,2,no
kuhao123.net,4,12,12,2,2,1,no
ahdcmd.cc,3,1,4,1,3,2,no
496iii.com,1,0,0,1,1,2,no
youxiczivc.com,1,0,0,2,3,2,no
g-95599.pw,11,0,0,1,4,1,no
cecbto.cc,3,12,8,1,3,1,no
icbcyyb.cc,3,1,2,1,3,1,no
021al.com,1,0,0,1,2,2,yes
icbrl.com,1,2,12,1,4,1,no
jsyinhang.cn,2,2,12,2,2,2,no
ybssyh.cn,2,1,12,1,3,2,yes
gfcfzq.cc,3,5,1,1,3,2,no
kz-95588.com,1,0,0,1,3,2,no
siling.com,1,1,2,2,2,1,yes
bet299.com,1,12,11,4,2,1,no
l0086pwfj.com,1,0,0,1,3,1,no
fyyc.com,1,1,12,1,2,1,yes
0519js.cn,2,1,12,1,4,2,yes
lhcal.win,12,0,0,1,3,1,no
38dapao.com,1,0,0,4,4,2,no
klwrgg.pw,11,0,0,1,4,1,no
95533ksy.com,1,0,0,1,3,2,no
1iap.xyz,15,0,0,1,4,1,no
jnhyzq.cc,3,5,1,1,3,2,no
megateamhk.com,1,12,1,2,2,2,yes
ccbktc.pw,11,0,0,1,4,1,no
wap-icbc-vv.cc,3,2,2,1,3,1,no
cbsts.cc,3,0,0,1,3,2,no
2009.com,1,0,0,4,2,2,no
95588q.com,1,0,0,1,3,2,no
cr173.com,1,0,0,2,2,2,yes
zxtz8888.com,1,1,1,1,1,2,yes
62jjj.com,1,12,12,2,4,1,no
wap-cxbc.cc,3,2,2,1,4,1,no
llfawn.cc,3,1,2,1,3,1,no
icbuq.com,1,1,12,1,3,1,no
7733777.com,1,0,0,1,1,2,no
ccbsxh.com,1,0,0,1,3,2,no
cntvan.com,1,8,1,3,2,2,yes
95533id.win,12,0,0,1,4,1,no
anhuirencai.com,1,0,3,1,4,2,yes
cbktek.cc,3,12,8,1,3,1,no
ccbail.cc,3,0,0,1,3,2,no
wrfkv.com,1,0,0,1,3,2,no
29076.com,1,0,0,1,2,2,no
wctnet.com,1,12,12,2,2,2,yes
508090.com,1,0,0,2,2,2,no
062004.com,1,0,0,4,2,2,no
ccbxa.cc,3,5,1,1,3,2,no
18kam.cn,2,3,12,2,2,1,no
ccnueg.cc,3,5,1,1,3,2,no
yuelon.com,1,3,2,2,2,1,yes
abc-95599.cn,2,1,12,1,4,2,no
99567.com,1,0,0,2,2,2,no
chem.com.cn,2,12,12,2,2,2,yes
ccbvsw.cc,3,5,1,1,3,2,no
99478.com,1,1,12,1,4,1,yes
7755888.com,1,10,10,4,2,2,no
95533-ca.cc,3,0,0,1,3,2,no
yytongji.cn,2,4,12,2,2,2,no
myopera.com,1,12,12,2,3,2,yes
95533caccb.com,1,2,12,1,4,2,no
95533-0.com,1,0,0,1,2,2,no
raccd.cc,3,0,0,1,3,2,no
552036.com,1,0,0,4,2,2,no
csgdjj.com,1,3,1,2,2,2,yes
fmjqg.com,1,0,0,1,3,2,no
jsnx.net,4,12,8,1,4,1,yes
pikaqi.cc,3,1,2,1,3,1,no
pey-ccbd.cc,3,1,2,1,3,1,no
ccbxe.cc,3,5,1,1,3,2,no
wangzuan8.org,5,12,10,2,2,1,no
90236.com,1,0,0,4,2,2,no
bbcbd.pw,11,0,0,1,2,1,no
95533jsz.com,1,0,0,1,4,2,no
icbrd.com,1,12,12,1,2,1,no
l0086kfaw.com,1,0,0,1,3,1,no
icbuf.cc,3,0,0,1,3,2,no
73855.com,1,0,0,4,2,2,no
cbbfha.cc,3,1,6,1,3,1,no
ccbwtt.cc,3,5,1,1,3,2,no
cbscv.cc,3,2,2,1,3,1,no
jcftq.com,1,0,0,1,3,2,no
icbcwb-xyk.com,1,0,0,1,3,2,no
dahedxdl.com,1,1,12,2,2,1,yes
go890.com,1,0,0,2,2,2,yes
200280.top,13,0,0,1,3,1,no
scftiger.com,1,0,0,2,2,2,yes
cacago.com,1,12,6,1,3,1,no
quwwccb.com,1,0,0,1,3,2,no
xypinaan.com,1,1,2,1,3,1,no
0573gift.com,1,0,0,1,3,2,yes
hongtaidichan.net,4,0,0,1,4,2,no
22y2.com,1,1,2,2,4,1,no
l0086zspc.com,1,2,12,1,3,1,no
95588met.cc,3,1,8,1,3,1,no
cbbsjz.cc,3,1,6,1,3,1,no
jiansheicbc.com,1,1,12,1,3,1,no
gbdyq.com,1,0,0,1,3,2,no
51pinxian.cn,2,3,12,1,4,2,no
bjnongji.com,1,0,9,1,4,2,yes
lidi.com,1,12,12,2,2,1,yes
vip95588y.cc,3,1,8,1,3,1,no
listeneer.com,1,0,0,2,2,2,yes
10086rrr.pw,11,0,0,1,4,1,no
lgw8200pt.com,1,0,0,1,3,2,no
ydxx.com,1,12,12,2,2,1,yes
paiwb168.com,1,0,0,1,3,2,no
lcbab.com,1,0,0,1,3,2,no
jsyhkv.cc,3,5,1,1,3,2,no
zhengyang.cc,3,12,12,1,4,1,yes
icbc-com.us,16,12,12,1,4,1,no
155446.com,1,0,0,4,2,2,no
zxhubei.com,1,0,0,1,2,1,no
guomeijiequ.com,1,0,0,1,3,2,no
tjsfytd.com,1,0,0,1,3,2,no
icbn95588.cc,3,1,8,1,3,1,no
bdmilan.com,1,12,4,1,3,1,no
pc95588.cc,3,1,4,1,4,1,no
95588jifs.cc,3,2,8,1,4,1,no
kaifc.com,1,12,12,1,2,2,no
hfbetxc.com,1,1,12,1,3,1,no
ccbava.cc,3,1,2,1,3,1,no
itpub.net,4,0,0,2,2,2,yes
uccbi.cc,3,1,2,1,4,1,no
ccsfyb.com,1,12,7,4,2,1,yes
aloe2.xyz,15,0,0,1,3,1,no
675555.com,1,0,0,4,2,2,no
95588-ac.cc,3,1,8,1,3,1,no
cifqv.cc,3,0,0,1,3,2,no
ccbbhx.cc,3,2,8,1,3,1,no
syoo888.com,1,0,0,2,3,2,no
ccbqff.cc,3,5,1,1,3,2,no
4569888.com,1,1,12,1,3,1,no
ccdir.cc,3,2,4,1,4,1,no
cbbsaf.cc,3,1,6,1,3,1,no
0570ds.cn,2,1,12,2,2,2,no
in95588.cc,3,5,1,1,3,2,no
tangyikang.net,4,12,12,2,2,1,no
22s.cc,3,12,12,2,4,1,yes
xjzscl.com,1,3,6,2,2,1,no
771323.com,1,0,3,1,4,2,no
sf95588.cc,3,0,0,1,4,2,no
tm76.com,1,1,12,1,4,1,no
fdghsteardgd.cf,16,0,0,1,3,2,no
taluoke.net,4,0,0,1,3,2,yes
0985.am,16,0,12,1,2,2,no
ccbrir.cc,3,0,0,1,3,2,no
chenjing.net,4,1,2,1,4,1,yes
amqsa.com,1,0,0,1,4,2,no
vista123.com,1,0,0,2,2,2,yes
cbbtaz.com,1,1,10,2,2,1,no
l0086rpz.com,1,0,0,1,3,1,no
520pj.com,1,0,0,1,4,2,no
tyeem.com,1,0,9,1,3,2,no
ccbquq.cc,3,5,1,1,3,2,no
psy-czt.cc,3,1,4,1,3,2,no
012138.com,1,12,12,1,4,1,no
gjeaf.cc,3,3,1,1,3,2,no
cbenr.cc,3,5,1,1,3,2,no
4453.com,1,0,3,2,2,2,yes
318626.com,1,0,0,2,2,2,no
icbc-gl.com,1,0,0,1,3,2,no
ccnues.cc,3,5,1,1,3,2,no
202677.com,1,0,0,4,3,2,no
wyqsp.com,1,0,0,1,3,2,no
wap-95533-yu.cc,3,1,2,1,3,1,no
95533bc.cc,3,1,8,1,3,1,no
588855.com,1,12,11,2,2,1,no
ccbikr.cc,3,5,1,1,4,2,no
fa2222.com,1,0,0,1,4,2,no
ccbblt.com,1,0,0,1,3,2,no
gou388.cn,2,0,0,2,3,2,no
cvcbk.cc,3,5,1,1,3,2,no
xmlsy.com,1,1,6,1,4,1,no
678645.com,1,0,0,4,2,2,no
95533ccbm.cc,3,1,8,2,3,1,no
gbtxq.com,1,0,0,1,3,2,no
ydjy2323.xyz,15,0,0,1,3,1,no
cbctuw.cc,3,1,8,1,3,1,no
fuzhuwang.com,1,0,3,1,4,2,yes
chatu.com,1,5,1,2,2,2,yes
cbgyeb.cc,3,12,8,1,4,1,no
ccbozv.cc,3,5,1,1,3,2,no
8867oo.com,1,0,0,1,4,2,no
95533eraccb.com,1,2,12,1,4,2,no
4437x.com,1,0,0,1,4,2,no
95588tzey.com,1,12,12,1,1,1,no
403666.com,1,12,7,1,4,1,yes
52e7.com,1,0,0,4,2,2,yes
pinandg.com,1,1,2,1,3,1,no
100ff.com,1,12,1,2,2,2,yes
3651014.pw,11,0,0,1,2,1,no
deqin.org,5,12,12,1,2,1,yes
ccwsce.cc,3,2,8,1,3,1,no
mhuan688.com,1,0,0,2,2,2,no
pinansh.com,1,1,2,1,3,1,no
95533khkv.cc,3,1,8,1,4,1,no
mzfsj.com,1,1,1,1,4,2,yes
duanxin10086.com,1,1,2,1,1,1,yes
hfdjdh.pw,11,0,0,1,2,1,no
023bc.com,1,0,0,2,2,2,yes
ccb-uk.cc,3,5,1,1,2,2,no
cmocnd.com,1,0,0,2,3,1,no
95533ccbi.cn,2,1,12,1,3,2,no
7jga.com,1,12,12,4,2,1,no
cnpvp.net,4,12,12,2,2,1,yes
qdbe.net,4,0,0,1,4,2,no
ccbchz.cc,3,0,0,1,3,2,no
shhot.net,4,2,1,2,2,2,yes
996488.cc,3,0,0,2,3,2,no
icbcchu.com,1,0,0,1,3,2,no
vierbex.cc,3,1,4,1,3,1,no
013585.com,1,1,1,2,3,2,no
196111.com,1,0,0,1,3,2,no
3652008.com,1,0,0,4,2,1,no
bjryd.com,1,0,0,2,2,2,yes
ccbhcg.cc,3,1,2,1,3,1,no
hao1688.net,4,0,0,2,2,2,yes
pay-ccw.cc,3,0,0,1,3,2,no
ccbjic.cc,3,12,2,1,4,1,no
79298.com,1,0,0,1,1,2,no
ccd95533.com,1,12,12,1,4,1,no
uupao02.com,1,0,0,1,3,2,no
kj522.com,1,0,0,2,2,2,no
360999.cc,3,0,0,1,4,2,no
icbrk.com,1,2,12,1,4,1,no
027sq.com,1,0,0,3,4,2,yes
0510mama.net,4,0,0,1,3,2,yes
crfeca.cc,3,1,12,1,3,1,no
xinyidaichina.com,1,0,0,2,3,1,no
lcbbr.com,1,0,0,1,3,2,no
d33138.com,1,0,0,1,4,2,no
ccbkvnb.cc,3,5,1,1,3,2,no
998802.com,1,12,11,4,4,1,no
152568.com,1,0,0,1,1,2,no
17mf.com,1,0,3,2,3,2,yes
cb-95588.cn,2,1,12,1,3,2,no
99mud.com,1,1,12,4,2,1,no
1kk.cc,3,0,0,2,2,2,yes
bpyz.com,1,12,1,2,2,1,yes
wap-xbvb.cc,3,2,2,1,3,1,no
ccbquu.cc,3,5,1,1,3,2,no
renren365.cn,2,11,12,2,2,2,no
ccb-xm.cc,3,1,1,1,3,2,no
000669.com,1,1,7,1,4,1,yes
37696.com,1,0,3,1,4,2,no
kr126.com,1,5,1,3,2,2,yes
shouyouwang08.com,1,0,0,1,2,2,no
ccbavu.cc,3,1,8,1,3,1,no
970zr.com,1,0,0,4,4,2,no
caocs.com,1,0,9,2,2,2,yes
dfgrhdg.pw,11,0,0,1,1,1,no
zswepky86.com,1,0,0,1,3,2,no
iccdc.cc,3,2,4,1,3,1,no
ccb-xi.cc,3,5,1,1,3,2,no
ghicah.com,1,12,8,1,3,1,no
grty.cc,3,1,2,1,4,1,no
hhhskajasdld.pw,11,0,0,1,1,1,no
41493.com,1,12,11,1,1,1,no
6so.cc,3,0,0,2,2,2,yes
wapi-95588.pw,11,0,0,1,4,1,no
ccbcgz.cc,3,5,1,1,3,2,no
ccbxzg.cc,3,5,1,1,3,2,no
fliptw.com,1,12,12,2,2,2,no
hnxdqc.top,13,0,0,1,4,1,no
d7se.com,1,0,0,2,2,2,no
wuhu.gov.cn,2,1,12,1,1,2,yes
ccuvas.cc,3,5,1,1,3,1,no
jcjqx.com,1,0,0,1,3,2,no
iiouy.com,1,0,0,1,3,2,no
lfjszx.com,1,2,1,1,3,2,yes
kaitao8.com,1,1,7,1,1,1,no
crixv.cc,3,1,2,1,3,1,no
448444.com,1,0,10,2,2,2,no
ccbmbh.com,1,0,0,1,1,2,no
366c.com.cn,2,2,12,1,4,2,yes
399311.com,1,12,11,4,2,1,no
915fdj.com,1,0,0,3,2,2,yes
ccvuzo.cc,3,5,1,1,3,2,no
ccvmas.cc,3,5,1,1,4,2,no
ccbqpp.cc,3,0,0,1,3,2,no
22wan.net,4,1,1,1,4,2,yes
icdchs.cc,3,1,4,1,4,1,no
798hh.com,1,9,12,1,3,1,no
3364.com,1,0,3,1,4,2,yes
szhbzj.com,1,2,6,1,4,1,no
gdve.cn,2,12,12,1,3,2,no
ghtim.com,1,12,8,1,3,1,no
ycstv.com,1,1,1,2,2,2,yes
ideyu.com,1,0,0,2,2,2,yes
ccnkax.cc,3,5,1,1,3,2,no
dhghi.com,1,0,0,1,1,2,no
icloud-apple-my.win,12,1,12,1,3,1,no
icbcgle.com,1,0,0,1,4,2,no
hc4.cc,3,2,7,2,2,1,no
10086hpmb.com,1,0,0,1,3,2,no
tlpmw.cn,2,0,0,1,3,1,no
qjygm.com,1,0,0,1,3,2,no
51tdk.com,1,0,0,1,1,2,yes
ccb-us.cc,3,5,1,1,3,2,no
cbbxse.cc,3,12,8,1,3,1,no
xnxaif.pw,11,0,0,1,4,1,no
js95533ccb.com,1,0,0,1,3,2,no
97ganmeimei.info,6,8,12,3,2,1,yes
wg315app.com,1,0,0,1,1,2,no
008qp.com,1,1,1,1,4,1,no
699911.com,1,0,0,4,2,2,no
jztax.com,1,12,6,1,3,1,no
gshjzq.cc,3,0,0,1,3,2,no
azsrr.com,1,0,0,1,3,2,no
k259.com,1,0,0,1,4,2,yes
95599fb.com,1,1,10,2,2,2,no
zgaij.cn,2,1,12,1,4,2,no
0421fc.com,1,5,1,2,2,2,yes
xmasa.cc,3,0,0,1,3,1,no
guojx.com,1,3,6,2,3,1,no
stxcl.cn,2,11,12,1,4,2,no
7935o.com,1,0,0,4,2,2,no
ccbgxp.cc,3,5,1,1,3,2,no
lcbfu.com,1,0,0,1,3,2,no
ccb953ctv.com,1,0,0,1,3,2,no
3jiav.com,1,0,0,2,2,2,yes
0147333.com,1,0,0,2,2,2,no
342889.com,1,1,6,1,3,1,no
95533bk.cc,3,5,1,1,3,1,no
gdzsxx.com,1,12,2,2,2,1,yes
hnfujing.com.cn,2,4,12,1,4,2,no
ccbtjk.cc,3,5,1,1,3,1,no
icbcdct.cc,3,2,2,1,3,1,no
95533tly.cc,3,1,8,1,3,1,no
jf86zty.cc,3,0,0,1,3,2,no
787go.net,4,0,0,1,2,2,no
ccbvix.cc,3,2,2,1,3,1,no
dingchengchem.com,1,3,12,1,3,1,yes
531531.com,1,0,0,1,4,2,yes
feiyifan.com,1,9,10,1,4,2,yes
ccofoh.cc,3,5,1,1,3,2,no
pay-cct.cc,3,0,0,1,3,2,no
wap-cvcbi.cc,3,3,2,1,4,1,no
btdaquan.net,4,0,0,1,2,2,no
ccbwyt.cc,3,5,1,1,3,2,no
ttgame58.com,1,0,0,2,3,2,no
budbi.com,1,12,12,1,1,2,no
trhxw.com,1,1,1,2,2,2,yes
rfpft.cn,2,9,12,1,4,2,no
ccoddz.cc,3,2,8,1,3,1,no
com-dz.cn,2,12,12,1,4,2,no
tianyuanwy.com,1,12,12,4,2,1,no
186law.com,1,0,0,1,3,2,no
boceworld.com,1,5,1,2,2,2,yes
chupye86.com,1,12,10,1,2,1,no
99tian.cn,2,1,12,1,4,2,yes
serthfdghjfg.gq,16,0,0,1,2,2,no
ccbydu.cc,3,5,1,1,3,2,no
138tp.com,1,8,12,4,2,2,no
133544.com,1,0,0,4,2,2,no
sjh250.com,1,1,12,2,2,1,no
keowne.cc,3,5,1,1,3,2,no
icbc95588.cn,2,1,12,1,3,2,no
jnfcys.cc,3,5,1,1,3,2,no
wap-95533-uc.cc,3,1,2,1,3,1,no
cbbsde.com,1,1,10,1,3,1,no
ccbouy.cc,3,5,1,1,3,2,no
icbc95588.cc,3,1,4,1,4,1,no
smtmyc.com,1,1,6,2,3,1,no
6867.org,5,1,12,1,4,1,yes
jfmgsyh.net,4,0,0,1,3,2,no
bz-search.com,1,3,1,2,3,2,yes
6186626.com,1,0,0,1,3,2,no
ccbzza.com,1,0,0,1,4,2,no
lingshiwu.net,4,0,0,4,4,2,no
cbbzswa.cc,3,1,6,1,3,1,no
eeloves.com,1,12,2,2,2,1,yes
baiwancredit.com,1,0,0,2,3,2,no
95588u.com,1,0,0,1,3,2,no
jf86fvs.cc,3,1,1,1,3,2,no
yantaijac.com,1,0,0,4,2,2,yes
cdisr.cc,3,3,6,1,3,1,no
ccbjz.cc,3,5,1,1,3,2,no
cncbzs.cc,3,2,8,1,3,1,no
jtynyt.pw,11,0,0,1,2,1,no
88tph.com,1,5,1,2,2,2,yes
bj-kc.pw,11,0,0,1,1,1,no
ccbme.cc,3,5,1,1,3,2,no
