domain,tld,email_type,spon_registrar,keyword,httpcode,locate_cmp,web_judge_result
95533ic.com,1,5,1,1,3,1,no
7167717.com,1,0,0,1,3,1,no
09hf.com,1,12,10,1,4,4,yes
va-95588.com,1,0,0,1,3,1,no
jfwyq10086.com,1,0,0,1,3,4,no
063593.com,1,0,3,2,2,1,no
ccb-fd.com,1,0,0,1,3,1,no
ccsawg.cc,3,0,0,1,3,7,no
icdwk.com,1,12,12,1,4,4,no
dnscha.com,1,0,0,1,3,1,yes
banggo.com,1,0,0,2,2,1,yes
cbbxra.com,1,1,10,2,2,1,no
764999.com,1,0,0,1,3,5,no
591774.com,1,8,8,2,2,2,no
benh.cc,3,0,0,1,2,1,no
biegenwo.com,1,0,0,1,3,1,no
jcgtq.com,1,0,0,1,3,1,no
ccbfty.com,1,2,10,2,2,2,no
sjh00.com,1,0,0,1,4,1,no
082727.com,1,0,0,4,1,1,no
592289.com,1,0,0,1,2,1,no
cbbcrp.cc,3,1,2,1,3,4,no
7766.org,5,12,10,2,2,2,yes
gelivable.net.cn,2,1,12,1,2,1,yes
suyoo.cn,2,4,12,2,2,1,yes
d1mm.com,1,0,3,1,2,1,yes
zc-cob.com,1,1,2,1,3,2,no
ccbicx.com,1,1,10,2,2,1,no
icbc3.com.cn,2,0,0,1,3,1,no
taijistudy.com,1,12,12,1,4,3,yes
688122.com,1,12,11,2,4,4,no
ieuexz.com,1,1,6,1,3,2,no
orlzsm.pw,11,0,0,2,2,7,no
hhgzx.net,4,0,0,1,3,1,yes
73390.com,1,0,0,4,2,1,no
facemodels.com.cn,2,0,0,1,3,1,yes
loongson.cn,2,12,12,2,2,1,yes
wl-cb.com,1,5,1,1,3,1,no
oierncex.com,1,1,6,1,3,2,no
cbbyuxd.com,1,2,10,2,2,2,no
apple-msk.cn,2,1,12,1,4,1,no
ei-95588.com,1,0,0,1,3,1,no
bockn.com,1,3,2,1,3,4,no
shwmc.org,5,3,12,2,2,3,no
500030.com,1,0,0,1,3,1,no
188lu.us,16,12,12,1,4,1,no
huayangjd.com,1,1,1,2,4,4,yes
ccbte95533.com,1,1,8,1,3,4,no
7868.com,1,0,0,1,2,1,no
594718.com,1,0,0,1,2,1,no
ccvuza.cc,3,0,0,1,3,1,no
ccumsh.cc,3,5,1,1,3,1,no
egou711.com,1,0,0,1,1,1,no
ccnbzc.com,1,0,0,1,3,7,no
6396616.com,1,0,0,1,3,1,no
sadasjhdsakjd.cc,3,1,2,1,1,10,no
aweregtdffh.cf,16,0,0,1,2,1,no
cbbpac.com,1,1,10,2,2,1,no
xing321.com,1,0,0,1,2,1,yes
cbbseaw.cc,3,1,6,1,3,2,no
95588coy.com,1,0,0,1,3,1,no
feifeifa.cc,3,1,2,1,3,4,no
nmhengjia.com,1,0,0,1,3,1,yes
ccbsri.com,1,1,2,1,3,4,no
68gonglue.com,1,12,7,1,2,2,no
qq5533.com,1,0,9,1,4,1,yes
ibtab.com,1,0,0,1,3,1,no
ccbmsg.cc,3,5,1,1,3,1,no
36link.com,1,12,12,2,2,1,yes
jghjbc.cc,3,0,0,1,3,1,no
vlpkuhvmfi.win,12,0,0,1,3,7,no
ganggeshanban.org,5,1,12,1,4,2,yes
79907.com,1,1,7,4,2,2,yes
qfc.cn,2,12,12,2,2,1,yes
natesc.gov.cn,2,12,12,1,4,1,yes
94vvv.com,1,0,0,3,2,1,no
scp.com.cn,2,12,12,2,2,1,yes
339829.com,1,0,3,1,3,1,no
nongyeaabc.com,1,0,0,1,2,1,no
ccsawk.cc,3,5,1,1,3,1,no
47518.com,1,0,0,2,2,1,yes
soyowg18.com,1,0,0,1,1,1,no
95588cyk.com,1,0,0,1,3,1,no
ccbrin.com,1,1,2,1,3,4,no
8kmm.com,1,4,2,1,2,5,yes
95533ea.cc,3,5,1,1,3,1,no
bamboolove.cn,2,0,0,1,3,1,yes
aichongzhan.com,1,0,3,1,4,1,no
cmbhmnc.com,1,0,0,1,3,1,no
5454.be,16,0,0,1,3,7,no
95533qjc.cc,3,1,8,1,4,4,no
023expo.com,1,1,4,2,2,4,yes
cbctez.cc,3,5,1,1,3,1,no
52water.org,5,4,12,1,4,2,no
ccbqwt.cc,3,0,0,1,3,1,no
y5555.com,1,12,11,4,3,4,no
tynews.com.cn,2,8,12,1,4,1,yes
95533vvb.cc,3,1,2,1,3,4,no
l0086spv.com,1,12,2,1,3,5,no
ccbsha.cc,3,5,1,1,3,1,no
x4399.com,1,1,2,4,1,2,yes
228822.com,1,1,1,1,2,1,yes
pabala.net,4,2,6,4,2,3,no
mzndyc.top,13,0,0,1,3,2,no
4vu.net,4,1,2,1,2,5,yes
bdbaike.com,1,1,10,2,2,1,yes
lwedu.cn,2,1,12,1,1,7,yes
918855.com,1,0,0,1,4,1,yes
qw4000.com,1,0,0,1,3,1,no
gzytrj.com,1,2,4,1,4,1,no
020b.com.cn,2,12,12,1,3,1,yes
daishoudaifu.com,1,1,1,2,4,2,no
020590.com,1,0,0,2,1,2,no
l0086jztf.com,1,2,12,1,3,4,no
tyc399.com,1,0,0,4,2,1,no
3dsignads.com,1,12,12,1,3,1,yes
t-95599.com,1,0,0,1,4,1,no
ccbnke.cc,3,5,1,1,3,1,no
z-ai.cc,3,1,2,1,3,5,no
wap-icbvi.cc,3,3,2,1,3,4,no
jianqian.net,4,0,12,1,4,1,yes
hcq.gov.cn,2,1,12,1,4,1,yes
ccbakk.cc,3,5,1,1,3,1,no
icibrz.com,1,12,12,1,1,7,no
6662016.com,1,1,8,2,2,2,no
rongshuxia.com,1,12,2,2,2,5,yes
zkzyw.com,1,12,11,4,2,6,yes
yuduxx.com,1,0,0,3,2,1,yes
07559.com.cn,2,12,12,1,4,1,yes
51wwb.net,4,0,0,1,4,5,no
227988.com,1,1,6,1,1,5,yes
icdccb.com,1,0,0,1,3,1,no
ccuoana.cc,3,5,1,1,4,1,no
wifc8.com,1,0,0,1,3,1,yes
naitang.com,1,0,3,1,4,1,yes
2dd88.com.cn,2,1,12,1,3,1,no
bjadt.com,1,5,1,2,2,1,yes
43gx.com,1,2,12,1,3,4,yes
767266.com,1,0,0,1,2,1,no
ccexzx.cc,3,5,1,1,3,1,no
ccbjte.cc,3,5,1,1,3,1,no
leyougou88.com,1,0,0,1,1,1,no
xp-95588.com,1,0,0,1,4,1,no
nwenxue.com,1,1,8,2,2,2,yes
08345.com,1,0,0,1,4,1,no
icbcskp.cc,3,1,2,1,3,4,no
ccbmn.cc,3,5,1,1,3,1,no
79138.com,1,0,0,2,2,1,no
b7321.com,1,0,0,1,2,1,no
ibtal.com,1,0,0,1,3,1,no
np-95588.com,1,0,0,1,3,1,no
headpop.net,4,8,12,1,4,2,yes
cbbqre.cc,3,1,6,1,3,5,no
ccbjce.cc,3,1,1,1,3,1,no
95588ghjkc.cc,3,1,1,1,3,1,no
ccsawo.cc,3,5,1,1,3,1,no
cbbexe.cc,3,12,8,1,3,3,no
hishi.cc,3,1,12,2,2,5,yes
zwkk.net,4,1,12,1,2,2,yes
szhuidefeng.com,1,3,12,2,2,4,no
coloog.com,1,1,4,2,3,6,yes
azdershx.tk,14,0,0,1,2,1,no
gps-appleid.com,1,12,12,1,3,4,no
bonedesignstudio.com,1,2,1,2,2,1,yes
1fly.net,4,12,8,1,2,3,yes
95533ia.top,13,0,0,1,4,4,no
hailifang809.com,1,0,0,4,4,1,no
37.com,1,0,3,4,2,1,yes
juesex.com,1,3,6,4,3,3,no
www118877.com,1,0,0,1,2,1,no
skzc.net,4,0,0,1,3,1,yes
jinbangyouxi.com,1,0,0,1,4,1,no
c319.com,1,0,3,2,2,7,no
95599db.com,1,1,10,2,2,1,no
oeeee.com,1,12,2,1,2,5,yes
svguoji.com,1,5,1,2,2,1,yes
weixinjq.com,1,1,10,2,2,1,no
langfang.net,4,12,12,1,4,4,yes
10086zzx.pw,11,0,0,1,4,7,no
ccbjix.cc,3,12,7,1,3,4,no
netinnet.com,1,12,2,1,3,3,yes
95588-g.com,1,0,0,1,3,1,no
0436zl.com,1,0,0,1,3,1,yes
ccbbsn.cc,3,5,1,1,3,1,no
ssec.com.cn,2,12,12,1,4,1,yes
amam55.com,1,0,0,4,2,1,no
tjsf.gov.cn,2,3,12,1,4,1,yes
wangyiyunsc.com,1,0,0,1,3,1,no
cbnhus.cc,3,1,8,1,3,4,no
wap-ccvr.cc,3,3,2,1,3,2,no
wicbck.com,1,2,2,1,3,2,no
taotietem.com,1,2,10,4,2,1,no
95588icbr.com,1,2,12,1,1,4,no
ccbvl.cc,3,5,1,1,4,1,no
pay-mccb.cc,3,1,2,1,3,4,no
zndvr.com,1,0,0,1,3,1,no
230866.com,1,0,3,1,1,1,no
scqckypw.com,1,2,2,2,2,2,yes
modernmedia.com.cn,2,12,12,2,2,1,yes
3312133.com,1,0,3,1,4,1,no
ccbnuv.com,1,0,0,1,1,1,no
ccumat.cc,3,5,1,1,3,1,no
99j99.com,1,0,0,4,2,7,no
xylhj.cn,2,3,12,1,4,1,no
psbxk.com,1,0,0,1,3,1,no
icxnx.cc,3,1,2,1,3,4,no
njlantuo.com,1,0,9,1,4,1,yes
ccbsik.cc,3,8,2,1,3,3,no
4snet.net,4,0,0,1,3,1,no
ccbdfy.cc,3,5,1,1,3,1,no
taojinbi.cc,3,0,0,2,4,1,yes
452388.com,1,0,0,1,2,1,no
hdzd.net,4,2,6,2,2,3,yes
497333.com,1,0,0,4,2,1,no
276w.com,1,1,12,2,2,5,no
beibuwantrz.com,1,12,10,2,2,1,yes
icbit.pw,11,0,0,1,4,7,no
icbsa.cc,3,0,0,1,3,1,no
cbbxka.com,1,1,10,1,3,2,no
hb-n-tax.gov.cn,2,12,12,1,4,1,yes
cxbzr.cc,3,1,2,1,3,4,no
wap-95533lqw.cc,3,1,2,1,3,4,no
ccbhzd.cc,3,5,1,1,3,1,no
lison.me,8,1,12,1,1,3,yes
lhkog.win,12,0,0,1,3,7,no
ccbzj.cc,3,5,1,1,3,1,no
456fff.cn,2,2,12,1,2,1,no
eparsl.pw,11,0,0,2,2,7,no
ccumzo.cc,3,5,1,1,3,1,no
ghywjf.com,1,0,0,1,3,1,no
jinlanzhou.com,1,9,10,1,3,1,yes
idongzhi.com,1,1,12,2,2,2,yes
moebtcx.com,1,1,12,1,3,2,no
cbcpfa.cc,3,1,6,1,3,4,no
yilol.com,1,0,0,3,2,1,yes
sysc869.com,1,0,0,1,1,1,no
ccbkeu.cc,3,5,1,1,3,1,no
888w888.com,1,1,10,4,4,5,no
bx-xueche.cn,2,1,12,1,2,1,yes
tw-95588.com,1,0,0,1,4,1,no
51mocai.com,1,5,1,2,2,1,yes
gui66.com,1,1,1,2,2,1,yes
guke123.com,1,1,7,1,2,5,no
jf-95599.us,16,12,12,1,4,4,no
494909.net,4,12,2,1,4,4,no
bbzkpj.com,1,1,6,4,2,2,no
360gan.com,1,0,0,2,2,1,yes
ccbdep.cc,3,5,1,1,3,1,no
ccbhsge.cc,3,5,1,1,3,1,no
ccbutb.cc,3,5,1,1,3,1,no
17318.cn,2,2,12,1,4,1,yes
afjsdiohaiga.tk,14,0,0,1,3,1,no
4aadd.com,1,1,4,1,3,1,yes
95588e.com,1,0,0,1,3,1,no
95588rei.cc,3,1,8,1,3,4,no
229922.com,1,1,1,1,2,1,yes
gjhgks.pw,11,0,0,2,2,7,no
1111-86.cc,3,2,2,1,3,4,no
lhpmx.win,12,0,0,1,3,7,no
dsafajsdoigad.tk,14,0,0,1,3,1,no
818aa.com,1,0,12,1,2,1,yes
pey-iccb.cc,3,1,2,1,3,4,no
hrlqb.com,1,0,10,1,3,1,no
ccsmsw.cc,3,5,1,1,3,1,no
wap-icbcoss.com,1,0,0,1,3,1,no
l0086tcjs.com,1,0,0,1,3,4,no
95533xcv.cc,3,1,8,1,3,4,no
pp444.com,1,12,12,2,2,6,no
32fk.com,1,12,7,2,2,4,no
m-ccbi.cc,3,1,2,1,3,4,no
dacai.com,1,2,1,4,2,1,yes
3ak.cc,3,3,7,1,3,2,no
sobt5.org,5,12,12,2,2,1,yes
yh6299.com,1,0,0,1,4,1,no
aicode.cn,2,11,12,1,3,1,no
ccbayn.cc,3,5,1,1,3,1,no
shommuyoucz888.com,1,0,0,1,3,1,no
095896.com,1,1,1,2,3,2,no
ccbvhr.cc,3,5,1,1,3,1,no
17fuwu.com,1,12,1,1,2,1,yes
clickair.com,1,12,12,1,1,1,yes
32903.org,5,12,12,1,3,7,no
ceo9000.com.cn,2,12,12,2,2,1,no
bbrgr.cn,2,1,12,2,2,1,no
huilonghe.com,1,1,12,4,2,2,no
10086fjf.com,1,0,0,1,3,2,no
028kelier.com,1,0,0,1,3,1,yes
51fuqi.com,1,0,0,1,4,1,yes
95588ffe.com,1,0,0,1,3,1,no
hrufo.com,1,3,4,2,2,1,yes
huanbaobaba.net,4,12,8,1,2,3,no
jxosborn.com,1,3,4,1,4,1,yes
js38929.com,1,0,0,1,2,7,no
cnkeyboard.com,1,2,1,3,2,1,yes
js5558.com,1,0,0,4,4,1,no
ccbdeb.cc,3,5,1,1,3,1,no
404666.com,1,0,0,4,3,1,no
yxlm.net,4,0,0,2,2,1,yes
gangxun.net,4,12,12,1,3,2,yes
zq-ccbl.top,13,0,0,1,3,2,no
gzdxc.cn,2,4,12,1,4,1,no
icdwf.com,1,0,0,1,1,1,no
taiwakdao.com,1,0,0,1,3,1,no
6176616.com,1,0,0,1,3,1,no
888i.cn,2,1,12,2,4,1,yes
100yj.com,1,12,1,2,2,1,yes
xxfdz.com,1,1,1,1,3,1,no
ccboxa.cc,3,8,2,1,3,5,no
0288123.com,1,0,0,2,2,1,no
gzhtcm-sz.com,1,0,0,1,3,1,yes
10086mkt.pw,11,0,0,1,4,7,no
92686.com,1,1,1,2,2,1,yes
5xol.com,1,12,7,1,4,2,no
95588ggj.com,1,12,10,1,2,2,no
ocvbay.cc,3,1,4,1,3,7,no
zndns.net,4,1,2,1,4,3,yes
cmbbnc.com,1,0,0,1,3,1,no
9180008.com,1,10,10,1,1,1,no
xhhjbb.com,1,0,0,2,3,1,yes
jnfckr.cc,3,5,1,1,3,1,no
wrfuz.com,1,1,12,1,3,4,no
w8dn.com,1,1,8,1,2,1,no
ccbreas.com,1,2,10,2,2,2,no
5252111.com,1,0,0,4,2,1,no
izbev.com,1,1,12,1,3,3,no
95533ccb.cc,3,1,8,1,3,4,no
boshixingye.net,4,0,0,4,3,1,no
03166.com,1,0,3,2,2,1,yes
tb95588.cc,3,0,0,1,3,1,no
ccbayf.cc,3,1,8,1,4,4,no
9991025.cc,3,12,11,2,3,1,no
bbrbg.cn,2,1,12,2,2,1,no
wjadsy.com,1,0,9,2,1,1,yes
ccbdet.cc,3,5,1,1,3,1,no
10086mkp.pw,11,0,0,1,3,7,no
webvx.cc,3,5,1,1,3,1,no
95533xcn.com,1,0,0,1,3,1,no
tiandaoyuren.com,1,0,0,1,1,1,no
icbctez.cc,3,1,4,1,4,5,no
10086nbds.com,1,12,11,1,3,4,no
clenv.com,1,11,6,2,3,2,yes
bashafushi.com,1,2,10,1,2,1,yes
yigoxwu18.com,1,0,0,2,2,1,no
wap-cxhv.cc,3,1,2,1,4,4,no
95588-he.com,1,0,0,1,3,1,no
cbaii.com,1,0,0,1,3,1,no
xcrtz.cc,3,1,2,1,3,4,no
jibaozaoye.com,1,2,12,1,3,3,yes
b999b.com,1,3,7,2,2,6,yes
kspymb.win,12,0,0,1,3,7,no
615113.com,1,0,0,4,2,1,no
xjrww.net,4,0,0,1,3,1,no
zupuk.com,1,5,1,2,2,2,yes
ccbpkk.cc,3,0,0,1,3,1,no
unilumin.cn,2,12,12,2,2,1,yes
la6666.com,1,0,0,4,2,1,no
qf-95588.com,1,0,0,1,3,1,no
lol5xk.cc,3,1,6,1,3,4,no
wangmazigaoyao315.com,1,1,1,2,2,2,no
mmpicture168.com,1,1,7,2,2,2,no
k-95599.com,1,0,0,1,3,1,no
015012.com,1,1,7,2,2,4,no
323232.net,4,1,7,1,1,3,yes
niuyouxi.com,1,0,0,1,3,1,yes
803658.com,1,0,0,1,1,7,no
dv3399.com,1,0,0,1,4,1,no
95588md.cc,3,1,8,1,3,4,no
ccnuyx.cc,3,5,1,1,3,3,no
l0086jbfa.com,1,0,0,1,3,4,no
aa-fhs.cn,2,2,12,1,3,1,no
pay-ichci.cc,3,3,2,1,3,3,no
987919.com,1,0,0,1,4,1,no
5678l.com,1,1,7,4,2,4,no
l0086cdu.com,1,12,11,1,3,4,no
ja1oo86.com,1,2,8,1,3,4,no
fbfgm.com,1,12,1,2,2,1,yes
gayyun.cc,3,0,0,1,3,2,no
cbbiwe.cc,3,5,1,1,3,1,no
dchotel.cn,2,1,12,1,1,1,no
ccbokc.cc,3,5,1,1,3,1,no
ccb-cr.com,1,0,0,1,4,1,no
clcvs.com,1,0,0,1,3,1,yes
hg959.com,1,0,0,4,2,1,no
ican-edu.cn,2,1,12,1,4,1,no
ccbtyg.cc,3,5,1,1,3,1,no
lcc95533.com,1,0,0,1,3,1,no
jifewz.com,1,0,0,1,3,1,no
771288.com,1,0,0,4,2,4,no
ccbauana.com,1,1,10,2,2,6,no
51rz.net,4,2,4,1,4,2,yes
tcmexpo.com.cn,2,1,12,1,2,1,no
ccnuyt.cc,3,5,1,1,3,1,no
ccbhta.cc,3,5,1,1,3,1,no
ccd-di.cc,3,12,2,1,3,4,no
123137.com,1,0,0,1,4,1,yes
youfaw.com,1,0,0,1,2,1,yes
ghnsjf.cc,3,5,1,1,4,1,no
bmw48.com,1,0,0,4,2,5,no
ccbayb.cc,3,5,1,1,3,1,no
cqyaode.com,1,12,2,1,3,5,yes
bjdryszb.com,1,0,0,1,3,1,no
icbnt.cc,3,12,1,1,3,1,no
pinganwf.com,1,1,2,1,3,2,no
cqjesslt.com,1,0,0,2,2,1,yes
b8nmc.cn,2,12,12,1,4,1,no
ccbuoh.cc,3,5,1,1,4,1,no
1577777.com,1,0,3,2,2,1,yes
wedkm.cc,3,1,1,1,3,1,no
xom.cn,2,12,12,2,2,1,yes
ccbvhf.cc,3,5,1,1,3,1,no
juliangou.com,1,1,1,1,4,1,no
iforagt.com,1,0,0,1,3,7,no
wfdongfang.com,1,1,1,2,2,3,yes
ccbsvd.cc,3,5,1,1,3,1,no
ccbkhy.cc,3,5,1,1,3,1,no
015777.com,1,0,3,1,4,1,yes
game1002.cn,2,1,12,1,3,1,no
aihuawallpaper.com.cn,2,1,12,1,2,1,no
jucai22.com,1,0,0,1,4,1,no
cxbaz.cc,3,5,1,1,3,1,no
yunzcai.com,1,12,4,4,3,1,no
ghjfwh.com,1,0,0,1,3,1,no
hnta.cn,2,12,12,2,2,1,yes
c402.com,1,2,7,2,2,2,no
wap-95588f.cc,3,3,2,1,3,4,no
wapingan.com,1,1,2,1,3,2,no
ccbjjd.cc,3,1,1,1,3,1,no
hmchina.cn,2,12,12,2,2,1,yes
75789.cc,3,0,0,1,4,1,no
g7321.com,1,0,0,2,2,1,no
ccbahu.com,1,0,0,1,3,1,no
ccbstt.cc,3,1,8,1,3,4,no
789429.com,1,0,0,4,2,1,no
seasky.biz,9,12,12,1,2,1,yes
cctvyw.com,1,12,12,4,2,1,no
ccbiop.cc,3,5,1,1,3,3,no
0055.com.cn,2,12,12,1,2,1,yes
b-95588.com,1,0,0,1,3,1,no
lsmsw.net,4,12,1,2,2,1,yes
95588-zaf.com,1,0,0,1,3,1,no
444757.com,1,3,12,4,2,3,no
vns508.com,1,0,0,4,2,1,no
loltm.cc,3,0,0,1,3,1,yes
lnhfjt.com,1,2,2,2,3,6,yes
50xw.com,1,12,12,1,4,2,yes
92ro.com,1,0,0,1,4,1,yes
2326.com,1,0,0,4,4,7,no
ccbnax.com,1,0,0,1,3,1,no
gg959.com,1,0,0,1,2,1,no
036888.net,4,0,0,1,4,1,no
cp126.net,4,12,2,1,4,2,no
hlmdgc.com,1,12,12,2,3,1,no
startchem.com,1,0,0,2,2,1,yes
la-95588.com,1,0,0,1,3,1,no
bfscd.cc,3,5,1,1,3,1,no
95588iatn.com,1,1,10,1,4,4,no
izebtwwbe.cc,3,1,4,1,3,2,no
maoke.com,1,0,0,2,2,7,yes
jcbxq.com,1,0,0,1,3,1,no
ccbebr.cc,3,5,1,1,3,1,no
qp2012.com,1,0,0,1,3,1,no
pay-iccbc.com,1,3,10,1,3,4,no
vnsr567.com,1,0,0,4,2,1,no
lixing.biz,9,12,12,2,2,2,yes
ccbcnug.cc,3,8,2,1,3,3,no
gg830.com,1,0,0,1,2,1,no
gdrst.gov.cn,2,2,12,1,4,1,yes
ccrfn.cc,3,1,12,1,3,5,no
c6yy.com,1,0,3,1,4,1,no
dandankk.xyz,15,0,0,1,1,7,no
chinadytl.com,1,1,12,2,2,2,no
jbrffv.com,1,12,12,1,4,1,no
663038.com,1,0,0,2,2,1,no
jnfckz.cc,3,5,1,1,3,1,no
136883.com,1,2,7,1,1,2,yes
gkqqxn.cc,3,1,4,4,3,4,no
mht998.com,1,0,0,1,3,1,yes
cbcxcj.cc,3,5,1,1,3,3,no
gy80.net,4,0,0,1,3,1,no
40367.top,13,0,0,1,3,1,no
oe-95588.com,1,0,0,1,3,1,no
27hh.com,1,12,12,2,4,6,yes
iop10086.pw,11,0,0,1,4,7,no
xjjgc.com,1,12,12,3,4,2,no
ijybu.cn,2,0,0,1,3,1,no
zxhsd.com,1,5,1,1,1,1,yes
junlebaoruye.com,1,12,12,1,1,2,yes
cad-cb.com,1,8,2,1,3,2,no
gz.com,1,12,12,2,2,2,yes
8882242.com,1,0,0,4,2,1,no
58tpw.com,1,1,12,2,2,2,yes
59gayliao.com,1,0,0,1,2,1,no
ccb-lx.com,1,0,0,1,3,1,no
qhbmxx.com,1,0,0,1,3,1,yes
ccmaom.cc,3,5,1,1,4,1,no
wap-cvsb.cc,3,2,2,2,2,2,no
cbbyt.cc,3,5,1,1,3,1,no
tushihui.net,4,3,1,1,2,1,yes
qmkg889.com,1,0,0,2,2,1,no
95588bo.cc,3,1,8,1,3,4,no
567mmm.com,1,0,0,1,4,1,no
jinniumovie.be,16,0,0,2,2,7,yes
jnfckh.cc,3,5,1,1,3,1,no
gsyhum.com,1,2,4,1,4,4,no
fmdyq.com,1,0,0,1,3,1,no
icbuz.cc,3,2,4,1,3,2,no
baiduyy.cc,3,0,0,1,3,4,yes
zhangkai.com,1,12,12,2,2,1,yes
vip95588a.com,1,1,8,1,3,4,no
ac-95588.cn,2,1,12,1,4,1,no
abccr.org.cn,2,3,12,2,4,1,yes
hansotools.com,1,0,0,2,2,1,yes
82uo.com,1,1,2,3,2,2,no
ccbkrtu.cc,3,5,1,1,4,1,no
xiliti.com,1,0,0,3,2,1,yes
hgx21088.com,1,12,11,1,1,6,no
0049222.com,1,0,0,2,2,1,no
249ss.com,1,0,0,3,2,1,no
57piao.com,1,0,0,1,4,1,no
wsezykp86.com,1,12,11,1,1,4,no
ag-ccb.com,1,0,0,1,3,1,no
524322.com,1,0,0,4,2,1,no
990826.com,1,12,11,4,2,2,yes
ccbpyf.cc,3,5,1,1,3,3,no
95533cjs.cc,3,1,8,1,4,4,no
95588jiu.cc,3,1,8,1,4,4,no
giehea.com,1,0,0,4,3,1,no
ghyhqn.com,1,2,4,1,4,5,no
003535.com,1,3,2,2,2,3,yes
80166.com,1,12,12,2,2,2,yes
jiemai.com,1,12,6,1,3,2,yes
ghkwjf.com,1,2,10,2,2,4,no
ccbvtac.com,1,1,2,1,3,4,no
ccbpff.cc,3,0,0,1,3,1,no
95588lxt.cc,3,1,8,1,3,4,no
aimishua.com,1,2,10,1,4,1,yes
668675.com,1,0,0,1,2,1,no
cbbxer.com,1,1,10,2,2,1,no
zunseo.com,1,1,12,1,3,4,no
ccdeaq.cc,3,5,1,1,3,1,no
psy-ctoe.cc,3,0,0,1,3,1,no
hg60555.com,1,0,0,4,2,1,no
njgcjd.com,1,8,12,1,2,1,no
weixin.webcam,16,12,12,2,2,1,no
pay-czx.cc,3,0,0,1,3,1,no
bw56.cc,3,0,0,1,3,1,yes
zs316.com,1,0,0,1,3,1,no
tjyijiahangkong.com,1,3,12,2,4,3,yes
zsdtbz.com,1,12,12,1,1,2,no
ghjfdk.com,1,1,1,1,3,1,no
rz-l.pw,11,0,0,1,4,7,no
gyg87.com,1,0,0,1,1,1,no
ok8848.com,1,0,3,1,4,1,yes
zxtnmx.pw,11,0,0,2,2,7,no
ccbyo.cc,3,5,1,1,4,1,no
zjhgwzx.com,1,1,1,2,2,1,yes
cnaotai.com,1,12,12,2,2,2,yes
csffsl.com,1,0,9,1,3,1,yes
95533jst.cc,3,1,8,1,3,7,no
234190.com,1,0,0,4,2,1,no
ccunzs.cc,3,5,1,1,3,3,no
dq021.com,1,12,7,4,4,2,yes
ccbuinc.com,1,1,2,1,3,4,no
softhome.cc,3,1,12,1,2,2,yes
js660.com,1,0,0,1,2,1,no
2ge1.com,1,2,12,1,2,6,yes
cbcmnb.cc,3,5,1,1,3,1,no
95588sxs.com,1,0,0,1,3,1,no
qqtu8.com,1,3,2,4,4,4,yes
finebi.com,1,12,2,2,2,3,yes
b2b101.com,1,0,0,2,2,1,yes
3748.cc,3,12,12,4,2,2,no
6666662.cn,2,1,12,1,2,1,no
hg9963.com,1,0,0,2,2,1,no
compressorrande.com,1,1,12,4,2,2,no
10086sz.cc,3,12,4,1,3,2,no
95533uoccb.com,1,2,12,1,4,2,no
ccbsbe.com,1,0,0,1,3,1,no
5200xs.net,4,1,12,4,2,5,no
234ku.com,1,0,0,2,2,1,no
om-95588.com,1,0,0,1,3,1,no
fangwang01.cn,2,12,12,1,4,1,no
95533cntccb.com,1,2,12,1,3,2,no
inzagreb.com,1,12,12,1,2,1,no
95533olccb.com,1,2,12,1,4,2,no
cbbyp.cc,3,0,0,1,3,1,no
wap-95533-jj.cc,3,1,2,1,3,2,no
by338.com,1,0,0,1,2,6,yes
cvdzqi.com,1,2,6,1,3,4,no
ccb-yb.com,1,0,0,1,1,1,no
aybxgs.cn,2,3,12,2,3,1,no
95588yux.cc,3,2,8,1,3,4,no
orientocean.net,4,0,0,1,2,1,yes
shouyouwangpt.com,1,0,0,1,3,1,no
ebumbrella.com,1,12,1,1,3,1,yes
cbbnso.cc,3,2,12,1,3,5,no
ccbbbu.cc,3,5,1,1,4,1,no
xnfyy.com,1,1,1,2,2,1,yes
dalvshi.net,4,12,7,2,2,4,yes
jhbank.top,13,0,0,1,3,4,no
ccbwxs.cc,3,5,1,1,4,1,no
cbb-icc.cc,3,8,4,1,1,5,no
95588jv.com,1,1,8,1,3,4,no
amesonedu.com,1,2,6,4,2,2,no
ns-ccb.com,1,12,2,1,3,4,no
21fe.cn,2,0,0,1,3,1,no
47xxy.com,1,0,0,2,2,1,yes
ewr88in.com,1,1,6,1,3,5,no
pingaqn.com,1,1,2,1,3,2,no
ccb-dc.com,1,0,0,1,3,1,no
yuwmg.pw,11,0,0,1,2,7,no
gibci.com,1,0,0,1,3,1,no
sh600649.com,1,12,1,2,2,1,yes
id68.cn,2,3,12,1,1,1,yes
nighjba688.com,1,0,0,1,1,1,no
chinachemnet.com,1,12,12,2,2,4,yes
sxf10086.cc,3,2,4,1,3,5,no
sdongyd86.com,1,0,0,1,3,1,no
xnkqh.com,1,0,0,1,3,1,no
ccmaoy.cc,3,0,0,1,3,1,no
138.com,1,12,12,4,2,1,yes
58958.cc,3,0,12,1,2,1,no
pvy-ccbz.cc,3,2,2,1,4,2,no
ccbmga.com,1,0,0,1,1,1,no
cbb-pay.cc,3,1,2,1,3,2,no
iphone-loacdsgf-id.com,1,0,0,1,3,7,no
newa.com,1,0,0,1,4,1,yes
icbex.cc,3,0,0,1,3,1,no
95588-xik.com,1,0,0,1,3,1,no
zduqa.com,1,12,10,1,3,1,no
